crID	flank	n_reads	raw_sites	sites	sv_sites	pairs_decided	n_groups	grouped_frac	sizes	secs	assigned_trio_frac	acc_asg	split_err_asg	join_err_asg	cur_n	ari_vs_cur	trio_n	trio_pat	trio_mat	acc_new	split_err_new	join_err_new	acc_cur	split_err_cur	join_err_cur	error	_labels
758	5000	21	465	461	20	1.0	2	1.0	11,10	0.7	1.0	1.0	0.0	0.0	2	1.0	21	11	11	1.0	0.0	0.0	1.0	0.0	0.0		{"0afdd750-616b-4618-ab4b-9a8a83a38fab": 0, "170ecc20-c473-427b-9d5c-d7a4c83f801e": 1, "1f321128-a22b-498f-8bad-8b82baeead1f": 1, "3350a602-c60e-45e7-9870-28fdebc94a63": 1, "38c57d5d-bf57-4b97-8f49-399747cf4216": 0, "540bf11e-c8b1-478b-8845-0f3cc299b0dc": 1, "5477c571-e3d6-4bb5-b7ba-e44bca120889": 0, "7c9d6aea-418b-4c24-95d8-978e8661f126": 0, "807e024b-7f4a-4e21-803e-100f32e1b9e7": 0, "8b1d3f08-b05f-4210-bde6-fcc2411182c3": 0, "96250d32-fb5a-477e-a101-e9ec43d92be0": 1, "9be2ec2d-b2b8-48c7-8a92-2e56cbe76b09": 0, "b48ae804-264e-40fe-adc7-72583c9d6e01": 1, "ba17496b-257d-4f83-8387-6540a9c56cca": 0, "bd377ca5-de55-419b-a923-d16dbf0df4fe": 0, "cfb76c25-1563-4aeb-95a1-322c589d7818": 1, "d6955307-2499-472d-a817-c5a039ca5406": 1, "e1fdc696-1281-468a-8567-0061a414518c": 0, "eb772780-6cb2-4921-9b7a-8862a7b9acb0": 0, "ec81e4eb-1e7e-442c-a8bd-66078f70c4da": 1, "f5b2d975-1efd-4016-8a6c-1896465c9b57": 1}
759	5000	22	193	191	20	0.987	2	1.0	12,10	1.0	1.0	1.0	0.0	0.0	2	0.653	21	12	12	1.0	0.0	0.0	0.819	0.18	0.182		{"0afdd750-616b-4618-ab4b-9a8a83a38fab": 0, "2dd0c00a-9e38-4ca2-9798-902c42ebe933": 1, "3107b9f8-c3d0-4689-8b53-63e4b63f96df": 0, "4bbb4446-8d86-4be1-9a31-cb73449ac49f": 0, "57867b1a-4646-4f0d-9ff5-76a7915712f5": 1, "5cfcad65-d26c-4045-b45f-eba66e977e8a": 0, "6aee6975-311e-4f2e-8977-cdd90bd928a8": 1, "6f5f9698-910c-4f89-9237-46bcc7ccb8a1": 0, "720fcd83-10b7-4f3d-a134-6290fc8e5c6d": 1, "80920d50-6b9a-4f6f-b8e7-4f7a8c2ec94f": 1, "84bedda5-da2f-44f2-9ae2-581b3acab3fb": 0, "9b931201-b8fd-43b7-a9ca-92a6f58f58cb": 0, "a4b268af-0406-4572-b1ed-94fcf5a45a05": 0, "a8f80e05-e102-4852-848a-c48bffc91550": 1, "a979f3b6-de44-48ff-91e2-6bbf76d4a209": 0, "afe2c2fe-6bee-4940-bdba-dd70215a8778": 1, "c36e42e0-4c7f-464c-96a0-d8848b095db7": 1, "c9704db2-8453-47f6-b047-e0ad0591fa8d": 0, "cf1f4a23-c7e3-4e8e-89bf-903d7cbb3a91": 1, "d6728b4a-0452-4cca-82a0-3b132c5e2beb": 1, "f389a300-4b90-451c-9c6e-40b3adcc233d": 1, "f57a5bb3-a964-4046-8b74-944c246c8b87": 1}
760	5000	27	142	140	24	0.989	2	1.0	15,12	1.2	1.0	1.0	0.0	0.0	2	0.476	26	11	15	1.0	0.0	0.0	0.729	0.275	0.267		{"2dd0c00a-9e38-4ca2-9798-902c42ebe933": 0, "3107b9f8-c3d0-4689-8b53-63e4b63f96df": 1, "4bbb4446-8d86-4be1-9a31-cb73449ac49f": 1, "513e3b3a-a6cd-49bf-b2dd-0855bdadf288": 0, "58137a22-f58a-4908-b18f-27d4c029a43c": 0, "5cfcad65-d26c-4045-b45f-eba66e977e8a": 1, "6aee6975-311e-4f2e-8977-cdd90bd928a8": 0, "6f5f9698-910c-4f89-9237-46bcc7ccb8a1": 1, "720fcd83-10b7-4f3d-a134-6290fc8e5c6d": 0, "80920d50-6b9a-4f6f-b8e7-4f7a8c2ec94f": 0, "84bedda5-da2f-44f2-9ae2-581b3acab3fb": 1, "8ae6b4f7-477a-4e4f-8233-b9b491c675da": 0, "8f96323f-98de-4871-887b-cdda1bbe7583": 1, "97087592-f122-4ccc-bfab-92e4ec00ed1f": 1, "a4b268af-0406-4572-b1ed-94fcf5a45a05": 1, "a979f3b6-de44-48ff-91e2-6bbf76d4a209": 1, "aa2b7cbc-75f1-4f8d-beaa-dc1e2cad53a1": 1, "ad5401f0-ce59-4bd5-bd74-a38bd940d84b": 0, "af9df362-416e-4c32-b337-96b60b817827": 1, "afe2c2fe-6bee-4940-bdba-dd70215a8778": 0, "c2150c33-4512-479d-bf23-4187472aa20c": 0, "c36e42e0-4c7f-464c-96a0-d8848b095db7": 0, "c43cedfe-7f43-4902-8dde-d16b7675dad4": 0, "c9704db2-8453-47f6-b047-e0ad0591fa8d": 1, "e4eee33b-02a8-4d43-b8e5-e8bdf90a8220": 0, "e54936a7-8c61-4a3c-b052-fb82392709f1": 0, "f389a300-4b90-451c-9c6e-40b3adcc233d": 0}
761	5000	19	230	193	2	0.994	2	1.0	14,5	1.0	1.0	1.0	0.0	0.0	1	0.0	19	5	14	1.0	0.0	0.0	0.591	0.0	1.0		{"0945dc2d-fb1e-4310-ac73-4fd3a7310d63": 0, "125944ec-c3de-4191-b9c7-615b54ee8eb9": 0, "1877b89a-653c-4b40-a41e-2fda65f21d24": 0, "4f83212e-2a60-4725-86b6-e416b4baae8a": 0, "5afb1747-346b-42e6-8b0e-65a00b1b1e5c": 0, "857d5247-6f07-4aa5-9255-5e1bc94c2213": 1, "8f96323f-98de-4871-887b-cdda1bbe7583": 1, "9479d0c0-83c9-4f77-a3d4-810c12d2c403": 0, "97087592-f122-4ccc-bfab-92e4ec00ed1f": 1, "a3470635-263b-4e0f-81b0-3abf8c261796": 1, "ad5401f0-ce59-4bd5-bd74-a38bd940d84b": 0, "bcf7207d-f0d3-43f0-900f-b5e9d2f4b484": 0, "bea9c371-0c05-430e-ac7c-104032b4c931": 0, "c43cedfe-7f43-4902-8dde-d16b7675dad4": 0, "cedaa2c3-efc5-4e47-bd5f-ffa458bada0d": 1, "e01ac267-f551-4091-82f9-c6146a23b25e": 0, "e535e45e-b60b-422a-bd17-3a4150938f67": 0, "e8903052-4e8d-461a-af02-72bae14ad906": 0, "f389a300-4b90-451c-9c6e-40b3adcc233d": 0}
762	5000	15	185	157	21	0.981	2	0.867	7,6,2	1.4	0.867	1.0	0.0	0.0	2	0.501	15	9	7	0.867	0.265	0.018	0.867	0.122	0.143		{"0c50858a-e7b0-44bf-910b-e0b35ec1454d": 0, "21de53db-f2b3-4fe2-a697-0e7ed13caab5": 1, "2eea71aa-affe-4f99-b5d8-78d8e53e998b": 1, "31b5ecb9-e834-43ae-892a-2b48f5264e53": 0, "5bdf8791-8878-4952-8b9b-f3213e2616c2": 1, "5ef81bee-2085-4cd4-9486-f77a00896814": 1, "6f0ad075-6706-402b-9d69-c9f4c658b0fc": 1, "70ad5219-5466-4fd6-91ba-625a7a58b383": 0, "7e4b54d0-178c-4182-8e71-168f936a5af7": 0, "81e8b0dc-3f57-4767-b177-b9221e1b190c": 1, "ae5ea057-0ebc-4799-9bcc-8cd05728fe92": 0, "b09d7b9d-67ec-434f-bcf5-5c9dadc88686": 0, "bb1fd271-3c5d-4a32-866f-620bc284425a": 1, "d445c17f-bec7-4838-aef7-2efa7012b4f5": -1, "f453fc13-80af-4e9e-b5e4-f420650817e8": -1}
763	5000	22	227	152	0	0.883	2	0.955	12,9,1	2.5	1.0	1.0	0.0	0.0	1	0.0	20	15	8	1.0	0.0	0.0	0.495	0.0	1.0		{"0165bc1d-60f6-4420-896d-96112c465e9f": 0, "0ea2f9a0-931a-4a45-8f8f-1a52ebbe15fd": 0, "1a83f0ca-1723-4036-9725-6e9be1732d88": 1, "265df30d-7b3c-40ea-8ad8-01b178d63e98": 1, "406c54ff-d3b5-47f9-9271-284e6ff8cef5": 0, "417d20f7-4cdd-41d8-ba0c-0f946fa0d8f0": 0, "4ba250ad-b7a0-4152-9b4d-98729165cb64": 1, "5e9f9234-6eed-4088-b702-5ed65ffb04b8": 0, "6146aa71-2d8e-4d8a-a5d1-e4dfedd0cc77": 1, "69491e39-f39e-4a27-9e4e-7bc631062279": -1, "7e4b54d0-178c-4182-8e71-168f936a5af7": 1, "7f987fca-a74b-41bc-b938-3038d3dcae71": 0, "7ff0bb64-e137-4786-8404-6a2b6fe62bfd": 1, "88d46c30-ffe6-4beb-9399-075095d05a98": 0, "a2921a1a-8e32-4bca-8bb2-3915a4326664": 0, "b21759f6-e8b5-4c41-bbfd-21360882b6b9": 1, "c30aedd4-edad-4733-b90e-5585f7329241": 0, "ccef3f77-09cf-4e21-9125-4c07e4a6ba6a": 0, "db70fc04-3e9b-429a-9fcd-fa2e99afcdb8": 1, "e64784d9-9339-4116-8ef8-60021e84a0a9": 1, "f4640ce2-9f27-451b-9e41-068437b2ae7a": 0, "fe703223-1216-4f59-bb7c-5168c4afed59": 0}
764	5000	22	170	176	18	0.961	2	1.0	14,8	1.6	1.0	1.0	0.0	0.0	2	0.818	21	12	14	1.0	0.0	0.0	1.0	0.0	0.0		{"0211ec1f-4922-4247-917c-14d71e78496e": 0, "022a9fa4-2e82-43ea-8515-1508123139a3": 0, "17214e9b-89b1-49f2-9b9f-9fac04be593e": 0, "1fc5fbaf-26e6-4a6c-bc2a-2700cf21ea2f": 0, "2060709c-d6ba-4eea-8712-599d80540ef8": 1, "21d72a50-e3bd-4bd9-94d8-bfc16fab525e": 0, "32787a2c-e403-4c0a-baca-15e6a49aed33": 1, "341888bf-2e96-4fe4-9220-4d5d49776cc9": 1, "3512a167-4fb3-4348-90f1-f355e75d72eb": 1, "46f3eab3-354c-45a0-bdc4-0113319617fc": 0, "516f02fb-f049-4716-80ba-f6706519b9d6": 1, "5cb45847-0b55-4c52-8ff9-c7f1c8b06984": 1, "69d7a3de-f26b-4f23-a4d0-2d6c86df6d40": 0, "7509ec9f-3452-4ec8-8850-9a1492edfb76": 0, "82f191c0-9dc9-4a4d-8604-e55de4bca633": 0, "a53f2feb-06df-4728-8712-0d5db2a0fcdc": 0, "b29b0d6a-2bbd-4bd2-82ac-93eb736a1e06": 1, "cbb6e1e6-3132-4611-9b03-b30834fe2e5b": 0, "d41e6919-c3ce-436b-850f-b5915a65d7aa": 1, "defb48af-c010-493d-8fcb-fbb94558e35d": 0, "e5ea8a62-6b87-440b-8217-b7c312b1c5a1": 0, "ee7c64f3-e564-4bb9-a737-cbbe5ec91fcf": 0}
765	5000	21	124	116	20	0.967	2	1.0	12,9	0.8	1.0	1.0	0.0	0.0	2	1.0	19	10	9	1.0	0.0	0.0	1.0	0.0	0.0		{"06dcd38e-7f86-485f-8f8b-bbd1c364d741": 0, "096d03ff-6b88-4a96-bc84-f387a6cf3704": 1, "1649e462-937f-45e7-b15a-838f9f11b746": 0, "1e8154e7-6de2-4e00-aa05-2ffd635eba7b": 1, "2b23bb4f-10e5-4ece-99e2-c921e43bf021": 0, "3e266aa9-2772-4207-978f-977b6ed1041e": 1, "674b2a8a-6af5-4679-bd45-b393e24da108": 1, "89d020a9-2c1b-4b6c-ad70-99909d84a9ed": 0, "8e1e1fe9-60c1-4683-a071-3483daba253e": 1, "8fcf36ed-0724-4f1b-82ab-8d62d369f179": 0, "922afd83-c151-4704-9f22-8853591f83f7": 0, "98832a79-7bf8-4343-8b0b-84cc4d075ebe": 0, "b753f945-fbb1-40cb-a590-6d9221bfe71e": 0, "be4f5533-9558-464b-a0a8-3f2f99993a88": 1, "be7f06df-7cb5-480c-9355-98cdac8583d0": 0, "d00ad849-dd5f-4e95-8406-a7dc28f86ac0": 0, "e531cda1-b2fe-4db4-a2ae-2425fbdf266e": 0, "e6727590-5490-4db5-8a30-4700e04f3c96": 1, "e92cdeda-fdc0-45e2-a701-9f3a54655959": 1, "f6cf4c9d-7456-4530-9464-3d05f8c66c18": 0, "fe94e867-90cb-4f2e-94d1-c3533f038498": 1}
766	5000	25	199	184	21	0.96	2	0.96	14,10,1	0.9	1.0	1.0	0.0	0.0	2	0.907	21	14	9	1.0	0.0	0.0	1.0	0.0	0.0		{"100722ec-f63b-4b01-81e6-cd6504f030aa": 0, "15de34a8-737c-4b7b-ad50-6b15bef6a6f7": 0, "2521b0cf-3aab-4034-b450-a4ba6f7f9bf3": 0, "25b8fb5c-3e30-49ce-a438-76ccd7ea4b05": 0, "352f0bc9-95ad-484d-966a-01ee8eeafe5c": 1, "406a2ec7-1a21-49f3-90c0-f8d40d442b4b": 0, "5475bccf-8fab-4f40-8a8e-179729b431ef": 1, "574cc67f-51b0-4bbd-8f05-90a118c63a5e": -1, "5c59743f-e4c7-48b6-a35e-d9c87d446c32": 0, "70c2b1ff-b6b8-40c9-9b6d-9b208abb968b": 1, "7332f956-5a38-4a80-899b-db17a7eaf45f": 1, "7f0eb2c9-183f-4858-bf3b-8aaaf61df077": 1, "812d573f-0927-4111-a1cc-41c1247e8d7d": 1, "846cd432-0e51-4f3d-9ad6-f385c4c51ba9": 1, "93563bff-09e2-46cd-9f8c-eb9477369ee4": 1, "957193ec-9731-4275-8479-f17eb764ffa6": 0, "99c562d1-d8d3-4825-96b2-7cf960b974d1": 0, "aa1e92e1-732f-4c57-a68b-e695b1c649b9": 1, "b9b89436-d86d-4193-86f4-96483e86d860": 0, "ba14c6e8-2ee6-4924-bb47-8835558bf107": 1, "c5d647d5-c21e-4fa8-ad9a-9c267bac8694": 0, "c89e64d1-e4be-406e-b128-7ae4a4e82943": 1, "d00ad849-dd5f-4e95-8406-a7dc28f86ac0": 1, "e3feff60-5579-4cb4-9468-d7900ec74e50": 1, "f6cf4c9d-7456-4530-9464-3d05f8c66c18": 1}
767	5000	16	95	45	0	0.95	2	1.0	9,7	0.5	1.0	1.0	0.0	0.0	2	-0.023	13	7	6	1.0	0.0	0.0	0.462	0.0	1.0		{"1390a7b7-443c-4167-bb5b-5444fa2c76f9": 0, "14ae2d39-8f86-4cfc-908e-5a58827ba810": 1, "26c38e65-8c69-4976-8560-0cb363f0b6a1": 1, "3ceac186-87fb-4389-8a9b-17d7d0124320": 0, "5d9e9d1b-d921-4664-8525-2921b8a44518": 0, "7228b9fb-7de9-41f7-96e1-3c6ac014670d": 0, "742db1c0-117e-4324-b678-aa45b926ff72": 1, "901e1330-0013-40e9-a002-47c8d04b9adc": 0, "98daeb09-51bd-4035-9b3b-41b1e8944b79": 1, "a99a712e-e0c5-437b-91cc-af30a3c5a3b2": 0, "b16bcfbc-8ef7-41d0-8f02-c7c8bc03a3a9": 1, "b4ad46e8-4389-4633-bdc0-67b66d1a2893": 0, "c045a937-5696-4f92-80f7-84c774ba4f7d": 0, "ce11a4ff-a9da-4fd7-ba34-4a3395e576e1": 0, "e7356da6-e2e4-45a7-9f9f-c7d60d0f17e1": 1, "ecbc7eff-f43c-4b37-a98e-ddad8248c44b": 1}
768	5000	16	98	47	10	0.875	3	0.875	8,3,3,1,1	0.6	0.923	0.455	0.692	0.333	1	0.0	13	4	9	0.5	0.714	0.25	0.538	0.0	1.0		{"06e5422d-4917-4b69-b66b-274a852028ae": 0, "23c5d090-167b-413f-aa09-2b7d7fb6ce77": 1, "2c7d5571-0f80-4bba-a70c-5e1b8a98b83c": 2, "55ec0429-7f02-4547-84e0-cd1782bd2ce4": 2, "56b4d2b9-0b53-41d1-8040-950f741aab93": -1, "6b50abf6-e4cd-4f51-9d8c-fcc4a6f96f15": 0, "82cfbc3d-2783-48b3-b4e0-92be9fedbb07": 2, "84293121-68a8-43cc-a465-15a071bf4213": 0, "a6bb5c29-33c8-4b48-8fbb-9fa94f27c823": 0, "b92e97ea-8bdc-48e8-a174-e1288e1110d1": 0, "bdc36c05-e99d-4c5d-8706-6aca1f8325d9": 0, "c00de51f-1048-4fd5-a8f3-856403818968": 0, "d65294df-bd05-4e66-8534-5aa0ee89386e": 1, "d9763e76-e815-497a-bed0-2009c85ba24f": -1, "e4d5843e-2040-4f6b-9603-0b9fd1905401": 0, "f354d899-04cb-4154-a0ed-e5a9f8a1ce30": 1}
769	5000	16	648	643	13	0.833	1	0.688	11,2,1,1,1	0.8	0.714	0.467	0.0	1.0	1	0.0	14	11	7	0.505	0.488	0.5	0.473	0.0	1.0		{"103dd289-7d22-407a-a194-fe7fbaed9779": 0, "119200f5-173b-4b43-8c82-d01eed5a8c18": 0, "4391891f-ac2a-4008-ace3-33be571a1092": 0, "7360fad6-85a4-46ed-807f-6a1af986ed7b": 0, "7f6d5373-0b0b-4ba6-a347-9fb29839afc8": 0, "8f242412-474d-40b2-b988-c0afc29f8f80": -1, "988e1be2-50f6-4268-b0d3-ebc800968ed0": 0, "ac71a92f-360f-4d4d-ae63-e74a4feffd24": -1, "b4ed8ce8-ed88-46d5-85e6-61d27ef89309": 0, "cba28201-4e82-478f-88ae-1e70c6c1d0ea": 0, "d6c84c08-5b1f-4dc0-a70e-1d03c7fe9003": -1, "dcbdaf14-cb6d-463f-bafd-1eddb3dc3118": -1, "dec910b8-6e1c-4e17-a74a-55b7624842f7": 0, "ee430e15-ad6a-4235-b07e-24dded31c972": 0, "f4891436-adc3-4105-8334-89eaafef8447": 0, "f773adfd-f332-4124-b5d9-fea1adf83c43": -1}
770	5000	15	477	452	13	0.924	2	0.867	10,3,1,1	0.5	0.867	0.615	0.25	0.5	2	0.141	15	10	8	0.571	0.471	0.389	1.0	0.0	0.0		{"103dd289-7d22-407a-a194-fe7fbaed9779": 0, "240fcb3a-5a66-4986-9719-87821251c815": 0, "33cfe25c-6743-4187-b998-40451c0fe39e": 0, "4391891f-ac2a-4008-ace3-33be571a1092": 0, "7360fad6-85a4-46ed-807f-6a1af986ed7b": 0, "7850ea32-d411-4706-8149-7a9f9a81299d": 1, "7f6d5373-0b0b-4ba6-a347-9fb29839afc8": 0, "8f242412-474d-40b2-b988-c0afc29f8f80": 1, "ac71a92f-360f-4d4d-ae63-e74a4feffd24": 1, "b4ed8ce8-ed88-46d5-85e6-61d27ef89309": 0, "cba28201-4e82-478f-88ae-1e70c6c1d0ea": 0, "d6c84c08-5b1f-4dc0-a70e-1d03c7fe9003": -1, "dec910b8-6e1c-4e17-a74a-55b7624842f7": 0, "f4891436-adc3-4105-8334-89eaafef8447": 0, "f773adfd-f332-4124-b5d9-fea1adf83c43": -1}
771	5000	20	173	165	17	0.995	2	1.0	12,8	0.6	1.0	1.0	0.0	0.0	2	1.0	20	9	13	1.0	0.0	0.0	1.0	0.0	0.0		{"0dfea400-7700-4fd6-b819-dbeb671d2c6d": 0, "0f75639b-ec53-4d78-b88c-38360759732d": 1, "1212ccd4-3bca-4291-bfac-1272f841ac0c": 1, "17e8239f-96eb-4da2-85ff-65b8c5060a8e": 0, "1e9cfeb8-2005-4723-afdc-e7a588be7a44": 1, "20095019-d042-406c-a937-7e609a742f2f": 0, "29357422-c64c-427d-8647-56f25df17b13": 1, "3aedf1fa-2620-4b73-b16f-807e1d63ec36": 0, "3fdd6ba7-504c-46d1-807b-1e98dff91779": 1, "554147f9-f842-43f3-bfc9-09a64f1fadf6": 0, "6c0e1ae1-96e0-4554-82a9-6a641b68909f": 0, "6e2b7c32-f131-441c-8cca-9b034545f2c6": 0, "8090a020-e718-496e-80f7-899f3e85dee7": 0, "d5ad137f-9329-4d5b-991c-fbe86e65ad0e": 0, "df260534-c878-486a-bcaf-1332409c0685": 0, "e1340357-5bcd-4df3-bd9a-033938dce906": 0, "e48b9de4-7dd4-4d31-a86f-17881e5eb026": 1, "ea14292d-4779-451c-a60e-32b27da22312": 1, "f80179dd-d3e8-4bd3-9bcf-ba57b4579d37": 1, "fdb9bd61-42f9-438d-93d9-716efd4605d1": 0}
772	5000	24	142	29	0	0.297	3	0.708	8,5,4,2,1,1,1,1,1	0.9	0.0	nan	nan	nan	2	-0.025	1	0	1	nan	nan	nan	nan	nan	nan		{"006170ad-8618-4022-897e-a13e67f3173b": -1, "008e5584-4f79-4659-9051-72d252abf367": 1, "061bf573-09ff-48b3-a94b-2dcde03abc7b": 2, "10ad14cf-8e78-4357-905e-22efbbf1e83b": 3, "238fbb4c-75ed-4c09-923a-2436412c8c31": 3, "32913025-2537-4a30-963c-dddf6a9fb882": 1, "3c76b152-f394-4e6c-b472-26a487101af1": 3, "4054c047-535e-4ad9-918b-b582d445a4ed": -1, "4ce18a93-547e-40f4-96a5-794220becef6": 3, "5cb212b5-f4f1-4d55-93ef-fdeb6fc86753": -1, "652a57fa-df0d-4e23-a3c9-47f4ccd2aaab": 3, "6cd3de1d-8ef9-4992-98d9-e17559b4b3b3": 2, "6fd96c33-9f54-4d1f-9586-a753ca991333": 2, "8dad2c93-cb61-4055-9b3b-103bdf7355fa": 2, "956538a4-ccd4-4947-8053-c98ac3952b7c": 3, "9fc8573e-fff7-4a86-a4aa-bdec0892cec6": 1, "a6cb47f3-e5f1-4b0a-b6f9-ae436561067f": 3, "b51d1ec4-1d5d-4a8b-95e8-cb04336aba20": -1, "ba16b5d9-5ee7-4002-81e1-859469036ebe": -1, "deb92f0e-f312-4e16-ab1a-5472328389d5": -1, "df0cc488-78d9-48aa-b880-0f269f163f0a": 1, "ea14292d-4779-451c-a60e-32b27da22312": 3, "f26879ca-688c-4fae-8314-92fd1958dd31": 1, "f94c9eba-cf6f-4926-91f1-7c98560aaddf": -1}
773	5000	16	96	47	0	0.9	1	0.75	12,2,1,1	0.5	0.9	0.444	0.0	1.0	1	0.0	10	5	5	0.467	0.2	0.8	0.444	0.0	1.0		{"03ec46a7-60b9-4a52-9f47-0abef30545d4": 0, "07dc9d17-f1a4-451c-afef-6542a42d0fc0": 0, "10ad14cf-8e78-4357-905e-22efbbf1e83b": -1, "32913025-2537-4a30-963c-dddf6a9fb882": -1, "343b4302-c454-42a8-80d1-e8a6d966e372": 0, "3554c6d8-66f8-4792-b229-be4c8fca1718": 0, "402ea83d-11c2-48b7-9fb7-97c40c9f1504": 0, "440f96ba-017e-458d-98d4-41321661ba62": 0, "44a89b11-1407-46ce-adad-b70252f8604f": 0, "94144cc0-8509-4093-b578-873f6ef394c3": -1, "a2dca736-6403-41fe-9644-56fdc022d09a": 0, "a6509da0-bf27-41bc-9ca6-c9f39a9831e0": -1, "a7072b83-25ab-495a-a35f-3f919ed228a0": 0, "ce463ec4-f1f6-4966-a93e-10ab35b72899": 0, "deb92f0e-f312-4e16-ab1a-5472328389d5": 0, "ec760bb1-ccc9-4534-8252-214f2465c28e": 0}
774	5000	19	73	49	0	0.801	2	0.947	10,8,1	1.2	1.0	1.0	0.0	0.0	1	0.0	15	7	11	1.0	0.0	0.0	0.486	0.0	1.0		{"04674899-c6f2-4415-8100-ffbf9b3f39ec": 0, "08f115de-df79-4534-a52e-6d24861c7c0f": 1, "12c622c7-7b9b-4f04-bdef-1e82070280b5": 1, "194ccf56-5429-48e0-88d1-87704f35f9e8": 1, "1bc294cc-a407-4be6-b395-b88772df23ab": 0, "2cbfc9d6-43c5-4836-8366-828aa4316b01": 1, "2e69f8b9-585c-4ce9-a69f-e8bed0f591c0": 0, "66abff87-4dfe-4c94-b5fd-c6ec77d45773": 0, "77c5a144-f64a-437a-87a3-064de96430f1": -1, "80de1bd9-fca9-427a-b958-89e08e4f4a58": 1, "9ad0ceb8-623a-4c13-9b5e-28961f291bd3": 1, "a5734a7b-3d76-4dcd-9549-943ad6b403fb": 0, "ad9fca18-4ec4-4c5c-b865-8efc06b6ee77": 0, "b4785888-d91a-4a9e-be12-1d78df1b2e2b": 1, "bc06d020-e4d0-4dcf-9ffc-77658df9f7bb": 1, "d6dbcba5-e60f-4c90-9ce1-b7070dfad000": 1, "f1ae1fd3-c76b-4aa4-aff4-24cab7739f9d": 0, "f89f4eb7-6294-4de5-bc2b-45062ba4a432": 1, "fdbebf00-cfd3-41ba-9eb9-535efe8f845a": 0}
775	5000	28	731	750	44	0.934	2	1.0	17,11	1.6	1.0	1.0	0.0	0.0	2	0.603	18	12	10	1.0	0.0	0.0	0.791	0.194	0.222		{"00075064-1815-4383-8c15-0ece71d3e727": 0, "0a952081-b782-4937-8463-d5e40b14faa7": 0, "115c6b01-d5e1-444b-9ad0-b5a5d0d210eb": 0, "123e2e6a-0581-41c1-a04a-29fb2c98b22b": 1, "17bd6e6c-4a5e-4142-9263-c146b1fbcdb8": 1, "1dda8de7-c68a-4dcd-85b3-4905c61ae425": 0, "23ed6f80-7d95-49bd-b23e-47f1c4623a20": 1, "244ce053-7e37-44b2-81e5-59667c5e1436": 1, "2457b9d2-9629-4786-8f96-18db37382c02": 0, "35e5c730-8ba6-47ec-9eb1-664121955ac4": 0, "392e616b-4cd4-4a4f-bfb5-b099d90d9082": 0, "57fe46c1-c855-4040-aa6a-88445fa26905": 0, "5da716a4-79f2-415d-a452-fe1504494278": 1, "617fe1b1-4dc9-45e1-928a-a73ee0075518": 1, "66369665-1320-4f59-b35f-e409cc22d59b": 0, "78e92e76-e18a-485f-9bb3-0263f11be79d": 1, "93bae727-ba83-4401-87cf-207ef2275ae8": 0, "99d41f7d-7be5-41ee-b531-305bb161fffd": 0, "a970c3cd-9411-4250-bd8c-bfbd6e439729": 0, "aa573c69-a045-48b0-a479-19b8c61a2e5f": 0, "b2671b81-2b92-46a1-9a17-6890495bede9": 0, "cd8feff0-fdba-454f-86b1-6abc057de416": 1, "d2ff3f26-71bb-42e9-ae08-6be9cd55831c": 1, "e3f2d42d-cbb2-4d03-90df-3e38569443a9": 0, "e3f93604-0f6f-4e48-a17c-2fc2ace95d45": 0, "e8dec65a-b52c-4c28-9f91-8ca88e1ffc3d": 1, "ef9f37ee-20a4-4ebc-b50b-eafe9e8a70d4": 1, "f52e0c6c-09af-4149-b28c-78f92044476f": 0}
776	5000	18	253	189	29	0.974	2	1.0	10,8	1.0	1.0	1.0	0.0	0.0	2	1.0	17	10	7	1.0	0.0	0.0	1.0	0.0	0.0		{"0dd74463-2fac-4852-a234-74f9e883b32f": 0, "17bd6e6c-4a5e-4142-9263-c146b1fbcdb8": 0, "55e8f45d-2768-490b-b24e-8368aea03de5": 1, "58f18da7-8973-461f-b650-9923fb8a643b": 0, "59e04e9c-67df-486b-8846-43451c9eb457": 1, "5f510ae6-d0ea-413a-ba77-d2b8ee62c285": 0, "6087170e-6e17-4397-ba6b-af42c51c75f2": 1, "6d33e72b-a320-41ec-b96e-a1b87f577823": 1, "7b4491c8-f96c-4448-a0cd-9479c63fa174": 0, "87b1f5ad-deb1-48b4-9124-a70ce2ade03a": 1, "8a254930-4a75-461f-9b6b-ee44f9c03f92": 0, "b2671b81-2b92-46a1-9a17-6890495bede9": 1, "d3fa3463-8e16-4a60-8287-c143f90a9db9": 0, "e3f2d42d-cbb2-4d03-90df-3e38569443a9": 1, "e4c8cdda-2b61-4cdf-b454-70acac0e656e": 0, "f080b7b3-1617-4752-be8e-b82f4059aab3": 0, "f52e0c6c-09af-4149-b28c-78f92044476f": 1, "fa929304-4fad-4a82-a32d-1ac0579536d5": 0}
